test_id,reference_number,test_cas,test_location,test_exposure_type,test_control_type,test_media_type,test_application_freq_unit,test_organism_lifestage,result_id,result_effect,result_endpoint,result_obs_duration_mean,result_conc1_type,result_conc1_mean_op,result_conc1_mean,result_conc1_mean_mol,media_ph_mean,media_temperature_mean,tax_all,tax_name,tax_class,tax_order,tax_family,tax_genus,tax_species,tax_gs,species_number,tax_group,tax_pdm_available,tax_eco_climate,tax_eco_ecozone,tax_eco_food,tax_eco_migrate5,tax_eco_migrate2,tax_ps_ampv,tax_ps_ampkap,tax_ps_amppm,tax_lh_amd,tax_lh_lbcm,tax_lh_lpcm,tax_lh_licm,tax_lh_ri#/d,result_conc1_mean_binary,result_conc1_mean_log,result_conc1_mean_mol_log
1064379,5184,99-87-6,LAB,S,M,FW,X,NR,3845,MOR,LC50,48,F,,6.5,4.84272324513751e-05,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.812913356642855,-4.31491034956671
1064381,5184,79-92-5,LAB,S,M,FW,X,NR,3848,MOR,LC50,48,F,,22.0,0.000161482104372809,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.3424226808222,-3.79187559966583
1064384,5184,75-35-4,LAB,S,M,FW,X,NR,3851,MOR,LC50,48,F,,79.0,0.000814937053955102,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.89762709129044,-3.08887593503388
1064387,5184,131-11-3,LAB,S,M,FW,X,NR,3854,MOR,LC50,48,F,,33.0,0.000169940156405216,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.51851393987788,-3.76970398637781
1064390,5184,84-66-2,LAB,S,M,FW,X,NR,3857,MOR,LC50,48,F,,52.0,0.000233981275714103,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.71600334363479,-3.63081889549331
1064393,5184,85-68-7,LAB,S,M,FW,X,NR,3860,MOR,LC50,48,F,,92.0,0.00029452723576585,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.96378782734555,-3.53087453858179
1064396,5184,117-81-7,LAB,S,M,FW,X,NR,3863,MOR,LC50,48,F,,11.0,2.81643981524154e-05,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.04139268515822,-4.55029952480773
1064399,5184,101-55-3,LAB,S,M,FW,X,NR,3866,MOR,LC50,48,F,,0.36,1.44516215024909e-06,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.443697499232712,-5.84008342141429
1064402,5184,80-56-8,LAB,S,M,FW,X,NR,3875,MOR,LC50,48,F,,41.0,0.000300943921785689,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.61278385671973,-3.5215144237683
1064405,5184,634-90-2,LAB,S,M,FW,X,NR,4027,MOR,LC50,48,F,,9.7,4.49323688188052e-05,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.986771734266244,-4.34744068494988
1064409,5184,71-43-2,LAB,S,M,FW,X,NR,4895,MOR,LC50,48,F,,200.0,0.00256036055077287,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.30102999566398,-2.59169887289697
1064412,5184,1570-64-5,LAB,S,M,FW,X,NR,4898,MOR,LC50,48,F,,0.29,2.03394582883808e-06,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.537602002101043,-5.69166061805535
1064418,5184,1570-65-6,LAB,S,M,FW,X,NR,5725,MOR,LC50,48,F,,0.43,2.42910399741129e-06,,22.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.366531544420413,-5.61455389131466
1064668,5197,52645-53-1,LAB,S,I,FW,X,JV,4464,MOR,LC50,48,F,min_max_average,0.0004,1.02225968275414e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-3.39794000867203,-8.99043876715486
1064669,5197,52645-53-1,LAB,S,I,FW,X,AD,4465,MOR,LC50,48,F,min_max_average,0.0004,1.02225968275414e-09,,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-3.39794000867203,-8.99043876715486
1066331,5331,74-83-9,LAB,S,S,FW,X,NR,36796,MOR,LC50,48,A,,2.2,2.31727733670742e-05,8.2,19.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.342422680822206,-4.63502198580701
1068041,5370,1982-47-4,LAB,S,S,FW,X,NR,88075,MOR,LC50,48,F,,2.95,1.0146173688736e-05,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.469822015978163,-4.99369770742232
1068043,5370,63-25-2,LAB,S,S,FW,X,NR,88077,MOR,LC50,48,A,,0.0095,4.72108322119416e-08,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-2.02227639471115,-7.32595834394772
1068045,5370,121-75-5,LAB,S,S,FW,X,NR,88079,MOR,LC50,48,A,,0.0016,4.84334787479506e-09,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-2.79588001734407,-8.31485433651239
1068047,5370,333-41-5,LAB,S,S,FW,X,NR,88081,MOR,LC50,48,A,min_max_average,0.00078,2.56292307743216e-09,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-3.10790539730951,-8.59126442836436
1068049,5370,60-51-5,LAB,S,S,FW,X,NR,88083,MOR,LC50,48,A,,0.58,2.52998909487459e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.236572006437062,-5.59688135077912
1068051,5370,90-43-7,LAB,S,S,FW,X,NR,88085,MOR,LC50,48,A,,0.71,4.17129331306609e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.148741651280924,-5.37972927077096
1068053,5370,62-73-7,LAB,S,S,FW,X,NR,88087,MOR,LC50,48,A,,8.5e-05,3.84667599811897e-10,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-4.0705810742857,-9.41491439236615
1068070,5374,109-46-6,LAB,S,S,FW,X,NR,33728,MOR,LC50,48,F,,10.7,5.68151643177843e-05,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.0293837776852,-4.245535732941
1068072,5374,260-94-6,LAB,S,S,FW,X,NR,88089,MOR,LC50,48,F,,4.0,2.2318688538659e-05,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.602059991327962,-4.65133132842429
1068073,5374,91-22-5,LAB,S,S,FW,X,NR,88090,MOR,LC50,48,F,,42.0,0.000325173038509778,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.6232492903979,-3.48788547080196
1068075,5374,120-72-9,LAB,S,S,FW,X,NR,88092,MOR,LC50,48,F,,1.0,8.53599193915605e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,0.0,-5.06874600370327
1068076,5374,132-65-0,LAB,S,S,FW,X,NR,88093,MOR,LC50,48,F,,0.42,2.27938788950966e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.376750709602099,-5.64218176348161
1068078,5374,109-46-6,LAB,S,S,FW,X,NR,88095,MOR,LC50,48,F,,102.0,0.000541602500973271,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.00860017176191,-3.2663193388643
1068079,5374,119-65-3,LAB,S,S,FW,X,NR,88096,MOR,LC50,48,F,,25.1,0.000194329597728748,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.39967372148103,-3.71146104833826
1068081,5374,132-64-9,LAB,S,S,FW,X,NR,88098,MOR,LC50,48,F,,1.34,7.96694278455583e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.127104798364807,-5.09870830175509
1068083,5374,91-64-5,LAB,S,S,FW,X,NR,88547,MOR,LC50,48,F,,13.5,9.23740094107609e-05,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.130333768495,-4.03445020580682
1068085,5374,132-64-9,LAB,S,S,FW,X,NR,88561,MOR,LC50,48,F,,12.0,7.13457562796044e-05,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.07918124604762,-4.14663185407227
1068087,5374,95-15-8,LAB,S,S,FW,X,NR,88567,MOR,LC50,48,F,,2.9,2.16095384943895e-05,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.462397997898956,-4.66535450805799
1068089,5374,141-90-2,LAB,S,S,FW,X,NR,88571,MOR,LC50,48,A,,7.7,6.00858397716337e-05,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.886490725172481,-4.22122786466324
1068093,5374,75-08-1,LAB,S,S,FW,X,NR,88581,MOR,LC50,48,F,,0.17,2.73619824686021e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.769551078621726,-5.56285243970106
1068094,5374,598-52-7,LAB,S,S,FW,X,NR,88693,MOR,LC50,48,A,,9.5,0.000105391613759994,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.977723605288847,-3.97719394550543
1068096,5374,62-56-6,LAB,S,S,FW,X,NR,88747,MOR,LC50,48,A,,9.0,0.000118234362523116,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.954242509439324,-3.92725628584598
1068097,5374,62-55-5,LAB,S,S,FW,X,NR,88788,MOR,LC50,48,F,,17.4,0.000231598570958398,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.24054924828259,-3.63526412468033
1068098,5374,105-55-5,LAB,S,S,FW,X,NR,88792,MOR,LC50,48,A,,193.0,0.00145957805517651,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.28555730900777,-2.8357726748959
1068099,5374,103-85-5,LAB,S,S,FW,X,NR,88795,MOR,LC50,48,A,,59.0,0.000387596896116537,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.77085201164214,-3.41161970944598
1068101,5374,102-08-9,LAB,S,S,FW,X,NR,117142,MOR,LC50,48,A,,67.0,0.000293460648751507,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.82607480270082,-3.53245012670208
1068102,5374,103-72-0,LAB,S,S,FW,X,NR,117146,MOR,LC50,48,F,,0.1,7.39754441619495e-07,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.0,-6.13091241857686
1068104,5374,2489-77-2,LAB,S,S,FW,X,NR,118175,MOR,LC50,48,F,,770.0,0.00651438257089947,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.88649072517248,-2.18612674015988
1068105,5374,107-03-9,LAB,S,S,FW,X,NR,118176,MOR,LC50,48,F,,0.06,7.87815088168789e-07,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.22184874961635,-6.10357570587557
1068106,5374,534-13-4,LAB,S,S,FW,X,NR,118177,MOR,LC50,48,F,,16.5,0.000158394934146393,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.2174839442139,-3.80025871231375
1068107,5374,556-61-6,LAB,S,S,FW,X,NR,118178,MOR,LC50,48,F,,0.28,3.82984540640744e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.55284196865778,-5.41681875618783
1068109,5374,592-82-5,LAB,S,S,FW,X,NR,118180,MOR,LC50,48,F,,0.43,3.7329628516913e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.366531544420413,-5.42794633190218
1068111,5374,542-85-8,LAB,S,S,FW,X,NR,118182,MOR,LC50,48,F,,0.43,4.93458805384247e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.366531544420413,-5.30674909697823
1068113,5374,622-78-6,LAB,S,S,FW,X,NR,118184,MOR,LC50,48,F,,0.043,2.88184425073172e-07,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.36653154442041,-6.54032949433242
1068114,5374,532-55-8,LAB,S,S,FW,X,NR,118185,MOR,LC50,48,F,,1.9,1.16428700997305e-05,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,0.278753600952828,-4.93393994796546
1068115,5374,625-53-6,LAB,S,S,FW,X,NR,118186,MOR,LC50,48,A,,14.0,0.00013439570169997,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.14612803567823,-3.87161462084942
1068117,5374,1516-32-1,LAB,S,S,FW,X,NR,118188,MOR,LC50,48,F,,18.7,0.000141420257159589,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.27184160653649,-3.84948837736717
1068119,5374,4044-65-9,LAB,S,S,FW,X,NR,118190,MOR,LC50,48,F,,0.077,4.00520156046814e-07,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.11350927482751,-6.39737562330098
1068120,5374,92-83-1,LAB,S,S,FW,X,NR,118191,MOR,LC50,48,F,,20.3,0.00011140257480656,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.30749603791321,-3.95310477135835
1068123,5374,6972-05-0,LAB,S,S,FW,X,NR,133013,MOR,LC50,48,A,,42.0,0.00040318710509991,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.6232492903979,-3.39449336612975
1068126,5374,4104-75-0,LAB,S,S,FW,X,NR,133194,MOR,LC50,48,F,,96.4,0.00057988448516963,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.98407703390283,-3.23665851066091
1068127,5374,503-87-7,LAB,S,S,FW,X,NR,137839,MOR,LC50,48,A,,19.8,0.000170483899638842,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,1.29666519026153,-3.76831662915342
1068128,5374,631-67-4,LAB,S,S,FW,X,NR,162528,MOR,LC50,48,F,,417.0,0.00404148089519904,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,0,2.62013605497375,-2.39345946984804
1068132,5375,95-51-2,LAB,S,S,FW,X,NR,89065,MOR,LC50,48,A,,0.13,1.01904836804098e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.886056647693163,-5.99180520218122
1068135,5375,106-47-8,LAB,S,S,FW,X,NR,89068,MOR,LC50,48,A,,0.05,3.91941680015764e-07,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.30102999566398,-6.40677855015204
1068138,5375,100-61-8,LAB,S,S,FW,X,NR,89072,MOR,LC50,48,A,,0.15,1.39982831085262e-06,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-0.823908740944318,-5.85392522733729
1068153,5375,62-53-3,LAB,S,S,FW,X,NR,89743,MOR,LC50,48,F,,0.08,8.59023525298273e-07,8.2,20.0,Branchiopoda Diplostraca Daphniidae Daphnia magna,Water Flea,Branchiopoda,Diplostraca,Daphniidae,Daphnia,magna,Daphnia_magna,5,crusta,True,C_D,TH_TP,P_D,no_migration,no_migration,0.1858,0.5809,1200,45,0.1,0.25,,,1,-1.09691001300805,-6.06599494237676
